YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,10,14,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3074220,03022980|03024990|03028990|03063390|03074220|03075100,Loligo Spp,Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,14,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,3075100,03022980|03024990|03028990|03063390|03074220|03075100,Octopus Spp,Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3022980,03022980|03024990|03028990|03063390|03074220|03075100,Cynoglossus Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3024990,03022980|03024990|03028990|03063390|03074220|03075100,Pampus Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3024990,03022980|03024990|03028990|03063390|03074220|03075100,Rastrelliger Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Carangidae,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Caranx Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Lethrinus Lentjan,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Nemipterus Japonicus,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Otra Pesca,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Parastromateus Niger,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Parupeneus Indicus,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,870,755,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Siganus Canaliculatus,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03022980|03024990|03028990|03063390|03074220|03075100,Sphyraena Barracuda,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3063390,03022980|03024990|03028990|03063390|03074220|03075100,Portunus Pelagicus,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3074220,03022980|03024990|03028990|03063390|03074220|03075100,Loligo Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3075100,03022980|03024990|03028990|03063390|03074220|03075100,Octopus Spp,Carangidae|Caranx Spp|Cynoglossus Spp|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Octopus Spp|Otra Pesca|Pampus Spp|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3024990,03024990|03028990|03063390|03063690|03074220,Rastrelliger Spp,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Carangidae,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,500,424,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Caranx Spp,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Istiophorus Platypterus,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Lates Calcarifer,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Lethrinus Lentjan,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Nemipterus Japonicus,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Parastromateus Niger,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Scomberomorus Commerson,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Selaroides Leptolepis,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Sillago Sihama,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Sphyraena Barracuda,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3028990,03024990|03028990|03063390|03063690|03074220,Stolephorus Indicus,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3063390,03024990|03028990|03063390|03063690|03074220,Portunus Pelagicus,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3063690,03024990|03028990|03063390|03063690|03074220,Penaeus Spp,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,17,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-18,2018,Q4,10,18,3074220,03024990|03028990|03063390|03063690|03074220,Loligo Spp,Carangidae|Caranx Spp|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Parastromateus Niger|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sillago Sihama|Sphyraena Barracuda|Stolephorus Indicus,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3024990,03024990|03028990|03063390|03063690|03074220,Rastrelliger Spp,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3028990,03024990|03028990|03063390|03063690|03074220,Lethrinus Lentjan,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3028990,03024990|03028990|03063390|03063690|03074220,Nemipterus Japonicus,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,670,580,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3028990,03024990|03028990|03063390|03063690|03074220,Otra Pesca,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3028990,03024990|03028990|03063390|03063690|03074220,Siganus Canaliculatus,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3028990,03024990|03028990|03063390|03063690|03074220,Sphyraena Barracuda,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3063390,03024990|03028990|03063390|03063690|03074220,Portunus Pelagicus,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3063690,03024990|03028990|03063390|03063690|03074220,Penaeus Spp,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,21,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-22,2018,Q4,10,22,3074220,03024990|03028990|03063390|03063690|03074220,Loligo Spp,Lethrinus Lentjan|Loligo Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Spp|Portunus Pelagicus|Rastrelliger Spp|Siganus Canaliculatus|Sphyraena Barracuda,-
2018,Q4,10,24,IN,GB,Heathrow,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-25,2018,Q4,10,25,3022980,03022980|03024600|03024990|03028990|03063390|03063690|03074220,Cynoglossus Spp,Cynoglossus Spp|Epinephelus Chlorostigma|Epinephelus Spp|Lethrinus Lentjan|Loligo Spp|Lutjanus Argentimaculatus|Nemipterus Japonicus|Otra Pesca|Pampus Spp|Penaeus Spp|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Spp|Scomberomorus Commerson|Siganus Canaliculatus,-
