YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,11,13,BR,GB,London Gateway,GB,GB,BR,BR,GB,CVEDP,No,Human Consumption,23531,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,160232,160232,Aves,Aves,-
2018,Q4,11,28,IN,GB,"Felixstowe, P",GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,21400,19440,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3061799,3061799,Litopenaeus Vannamei,Litopenaeus Vannamei,-
2018,Q4,11,22,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,19875,17033,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,15,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,19875,17033,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,23,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,19875,17033,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,19825,16983,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21158,15984,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-24,2018,Q4,11,24,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,16,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,20,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-25,2018,Q4,11,25,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,30,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21623,18781,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-09,2018,Q4,12,9,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,11,1,US,GB,"Southampton, P",GB,GB,US,US,GB,CVEDP,No,Human Consumption,18739,17907,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-07,2018,Q4,11,7,3038190,3038190,Squalus Blainvillei,Squalus Blainvillei,-
2018,Q4,11,14,US,GB,"Southampton, P",GB,GB,US,US,GB,CVEDP,No,Human Consumption,2750,2500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,3048960,3048960,Lophius Spp,Lophius Spp,-
2018,Q4,11,14,US,GB,"Southampton, P",GB,GB,US,US,GB,CVEDP,No,Human Consumption,11522,11011,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,3038115,3038115,Squalus Acanthias,Squalus Acanthias,-
2018,Q4,11,14,US,GB,"Southampton, P",GB,GB,US,US,GB,CVEDP,No,Human Consumption,4460,4355,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,3072290,3072290,Placopecten Spp,Placopecten Spp,-
2018,Q4,11,14,JP,GB,Heathrow,GB,GB,JP,JP,GB,CVEDP,No,Technical Use,1567,627,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,5. Id: Mis-Match With Documents,2018-11-23,2018,Q4,11,23,38220000,38220000,/,/,-
2018,Q4,11,1,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Technical Use,300,71,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-11-01,2018,Q4,11,1,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,7,AU,GB,"Southampton, P",GB,GB,AU,AU,GB,CVEDP,No,Technical Use,10355,9862,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-11-08,2018,Q4,11,8,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,20,AU,GB,"Southampton, P",GB,GB,AU,AU,GB,CVEDP,No,Technical Use,8300,6926,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-11-21,2018,Q4,11,21,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,14,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Technical Use,30,18,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-11-15,2018,Q4,11,15,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,29,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Technical Use,30,2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-11-29,2018,Q4,11,29,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,29,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Technical Use,30,11,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-11-29,2018,Q4,11,29,30021200,30021200,Bovidae,Bovidae,-
2018,Q4,11,7,CL,GB,"Felixstowe, P",GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,24094,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,3048100,3048100,Salmo Salar,Salmo Salar,-
2018,Q4,11,19,CL,GB,"Felixstowe, P",GB,GB,CL,CL,GB,CVEDP,No,Human Consumption,24094,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,3048100,3048100,Salmo Salar,Salmo Salar,-
2018,Q4,11,30,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,21081,19940,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-28,2018,Q4,12,28,4090000,4090000,Apis Mellifera,Apis Mellifera,-
2018,Q4,11,12,BD,GB,"Felixstowe, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,8320,6500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,3061490,3061490,Scylla Serrata,Scylla Serrata,-
2018,Q4,11,12,BD,GB,"Felixstowe, P",GB,GB,BD,BD,GB,CVEDP,No,Human Consumption,8320,6500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-19,2018,Q4,11,19,3061490,3061490,Scylla Serrata,Scylla Serrata,-
2018,Q4,11,8,CN,GB,"Grimsby-Immingham, P",GB,GB,CN,CN,GB,CVEDP,No,Human Consumption,11500,10000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-12,2018,Q4,11,12,3047200,3047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Aves,Aves|Otra,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,228,166,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Otra,Aves|Otra,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,427,257,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Aves,Aves|Pesca,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Pesca,Aves|Pesca,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,13736,11012,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Otra,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Pesca,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-13,2018,Q4,11,13,230910,230910,Ungulates,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Otra,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,8368,5948,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Pesca,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Ungulates,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Aves,Aves|Pesca,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,483,257,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Pesca,Aves|Pesca,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,364,266,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Aves,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Otra,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Ungulates,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Aves,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,13605,10932,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Otra,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Ungulates,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Aves,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Otra,Aves|Otra|Ungulates,-
2018,Q4,11,2,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,15676,13363,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-12,2018,Q4,11,12,230910,230910,Ungulates,Aves|Otra|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Otra,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,228,166,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Otra,Aves|Otra,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,427,257,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Pesca,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Pesca,Aves|Pesca,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Otra,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Pesca,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,13659,10960,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Ungulates,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Otra|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,15678,13363,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Otra,Aves|Otra|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Ungulates,Aves|Otra|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,4985,3879,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Aves,Aves|Pesca,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Pesca,Aves|Pesca,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,4819,3646,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Otra,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Pesca,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-19,2018,Q4,11,19,230910,230910,Ungulates,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,364,266,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Ungulates,Aves|Ungulates,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Pesca,-
2018,Q4,11,8,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,427,257,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Pesca,Aves|Pesca,-
2018,Q4,11,19,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,8026,5719,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,19,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Otra,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,19,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Pesca,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,19,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-20,2018,Q4,11,20,230910,230910,Ungulates,Aves|Otra|Pesca|Ungulates,-
2018,Q4,11,15,CN,GB,"Southampton, P",GB,GB,CN,CN,GB,CVEDP,No,Animal Feedingstuff,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-11-24,2018,Q4,11,24,230910,230910,Aves,Aves|Otra|Pesca|Ungulates,-
